article_id,cluster_id,span_id,span,text,label
790,3239,2312,"[118, 118]",her,0
790,3239,2313,"[128, 128]",she,0
790,3239,2314,"[145, 145]",her,0
790,3239,2315,"[149, 149]",her,0
790,3239,2316,"[155, 155]",Her,0
790,3239,2317,"[168, 168]",she,0
790,3239,2318,"[177, 177]",Her,0
251,974,2319,"[11, 12]",customers ',1
251,974,2320,"[26, 26]",they,0
819,3420,2321,"[117, 118]",2021,1
819,3420,2322,"[150, 151]",2021,1
357,1532,2323,"[178, 183]",the first half of this year,1
357,1532,2324,"[229, 231]",the first half,0
637,2599,2325,"[111, 120]",a study published in the Quaternary journal,1
637,2599,2326,"[163, 164]",the study,0
637,2599,2327,"[225, 228]",the study ' s,0
831,3454,2328,"[59, 59]",Parliament,1
831,3454,2329,"[185, 185]",Parliament,1
831,3454,2330,"[236, 236]",Parliament,1
831,3454,2331,"[363, 363]",Parliament,1
1108,4906,2332,"[6, 8]",Taiwan ' s,0
1108,4906,2333,"[48, 51]",the tech heavyweight island,0
1108,4906,2334,"[74, 77]",the island ' s,0
1108,4906,2335,"[272, 272]",Taiwan,1
1108,4906,2336,"[276, 276]",Taiwan,1
1108,4906,2337,"[304, 306]",Taiwan ' s,0
1108,4906,2338,"[324, 325]",the island,0
905,3864,2339,"[198, 199]",the virus,0
905,3864,2340,"[331, 335]",COVID - 19,1
905,3864,2341,"[355, 355]",it,0
905,3864,2342,"[369, 370]",the virus,0
251,981,2343,"[245, 259]",children under 12 years old who are not eligible to be vaccinated,0
251,981,2344,"[267, 267]",their,0
1038,4577,2345,"[1, 1]",Their,0
1038,4577,2346,"[9, 9]",them,0
1038,4577,2347,"[47, 47]",their,0
1038,4577,2348,"[63, 63]",we,0
1038,4577,2349,"[74, 74]",we,0
1038,4577,2350,"[77, 77]",We,0
1038,4577,2351,"[90, 90]",we,0
1038,4577,2352,"[108, 108]",they,0
1038,4577,2353,"[150, 150]",we,0
806,3362,2354,"[38, 51]",Swimmer Quah Ting Wen and rower Joan Poh,1
806,3362,2355,"[86, 86]",they,0
673,2731,2356,"[23, 24]",DBS,1
673,2731,2357,"[58, 59]",the bank,0
673,2731,2358,"[114, 115]",DBS,1
673,2731,2359,"[144, 145]",the bank,0
673,2731,2360,"[179, 180]",The bank,0
673,2731,2361,"[243, 244]",DBS,1
673,2731,2362,"[287, 287]",We,0
673,2731,2363,"[292, 292]",our,0
673,2731,2364,"[307, 307]",our,0
673,2731,2365,"[334, 336]",DBS ',0
673,2731,2366,"[358, 359]",DBS,1
673,2731,2367,"[364, 364]",its,0
673,2731,2368,"[439, 440]",DBS,1
673,2731,2369,"[452, 452]",its,0
673,2731,2370,"[458, 459]",the bank,0
903,3855,2371,"[292, 300]",the mainstream tuoitre . vn,0
903,3855,2372,"[321, 327]",tuoitre . vn,1
1300,5730,2373,"[42, 58]",the people on the other end of the line who answer these anguished calls for help,0
1300,5730,2374,"[62, 62]",they,0
389,1704,2375,"[51, 54]",birds and squirrels,0
389,1704,2376,"[60, 60]",them,0
389,1704,2377,"[63, 66]",all of these things,0
492,2093,2378,"[13, 19]",China ' s anti - sanctions law,1
492,2093,2379,"[89, 95]",China ’ s anti - sanctions law,0
1025,4490,2380,"[44, 68]","Chinese musician , actor and producer Lay Zhang , who was recently announced as Bang & Olufsen ’ s newest global ambassador",1
1025,4490,2381,"[92, 92]",Zhang,0
115,358,2382,"[159, 171]","the singer , her husband and three children aged between six and 10",0
115,358,2383,"[182, 182]",They,0
1064,4680,2384,"[88, 90]",the United States,1
1064,4680,2385,"[331, 334]",the country ' s,0
257,1007,2386,"[26, 48]",the National Kidney Foundation ( NKF ) dialysis centre at Block 19 Upper Boon Keng Road,0
257,1007,2387,"[113, 125]",the Sakyadhita - NFK Dialysis Centre,1
257,1007,2388,"[147, 151]",the dialysis centre,0
257,1007,2389,"[226, 231]",the affected dialysis centre,0
257,1007,2390,"[234, 234]",its,0
257,1007,2391,"[255, 256]",the centre,0
72,205,2392,"[126, 137]",a total of 35 cases of serious illness requiring oxygen supplementation,0
72,205,2393,"[159, 161]",these 45 cases,0
1306,5763,2394,"[28, 30]",the United Kingdom,1
1306,5763,2395,"[114, 114]",Britain,0
1306,5763,2396,"[181, 182]",the UK,0
1306,5763,2397,"[203, 204]",the UK,0
91,323,2398,"[259, 260]",July 7,1
91,323,2399,"[373, 374]",July 7,1
947,4064,2400,"[13, 17]",COVID - 19,1
947,4064,2401,"[32, 36]",COVID - 19,1
819,3427,2402,"[357, 357]",leaders,1
819,3427,2403,"[359, 359]",their,0
313,1362,2404,"[187, 200]","Austria , Croatia , El Salvador , Azerbaijan , Guam , Kenya and Jamaica",1
313,1362,2405,"[218, 219]",those countries,0
643,2650,2406,"[21, 23]",the United States,1
643,2650,2407,"[210, 210]",America,0
643,2650,2408,"[357, 358]",the US,0
158,545,2409,"[91, 100]",a 52 - year - old man and his wife,1
158,545,2410,"[106, 106]",They,0
158,545,2411,"[127, 127]",them,0
158,545,2412,"[136, 136]",their,0
158,545,2413,"[321, 322]",the couple,0
158,545,2414,"[328, 328]",their,0
1000,4334,2415,"[155, 163]",a child who was confirmed positive on Aug 9,1
1000,4334,2416,"[173, 174]",The child,0
808,3370,2417,"[226, 226]",Sports,1
808,3370,2418,"[242, 242]",it,0
221,821,2419,"[1, 6]",TOKYO : Japan,0
221,821,2420,"[6, 6]",Japan,1
221,821,2421,"[311, 313]",Japan ' s,0
221,821,2422,"[371, 371]",Japan,1
111,348,2423,"[36, 38]",Malaysia ' s,1
111,348,2424,"[121, 123]",Malaysia ' s,1
69,182,2425,"[165, 171]",three children aged between six and 10,0
69,182,2426,"[249, 249]",children,0
69,182,2427,"[271, 272]",her children,0
69,182,2428,"[275, 275]",they,0
69,182,2429,"[285, 285]",them,0
1079,4762,2430,"[58, 58]",Chinatown,1
1079,4762,2431,"[63, 63]",it,0
873,3671,2432,"[28, 41]",a report by a United Nations Security Council monitoring team released on Jun 1,0
873,3671,2433,"[43, 44]",The report,0
873,3671,2434,"[79, 79]",It,0
873,3671,2435,"[127, 141]",A report by an independent UN body charged with monitoring the security situation in Afghanistan,1
873,3671,2436,"[235, 241]",The UN monitoring team ’ s report,0
473,1992,2437,"[127, 128]",Jan 10,1
473,1992,2438,"[158, 159]",Jan 10,1
601,2430,2439,"[51, 59]",The Straits Times ' Hong Kong correspondent Claire Huang,1
601,2430,2440,"[280, 283]",Claire Huang ' s,0
1119,4939,2441,"[162, 164]",COVID,0
1119,4939,2442,"[229, 233]",COVID - 19,1
1119,4939,2443,"[359, 360]",The technology,0
414,1827,2444,"[87, 88]",Jul 11,1
414,1827,2445,"[131, 132]",Jul 11,1
341,1477,2446,"[255, 255]",arrested,0
341,1477,2447,"[277, 280]",Wu ' s arrest,0
1212,5411,2448,"[38, 39]",Leeds United,1
1212,5411,2449,"[254, 254]",Leeds,0
970,4169,2450,"[141, 141]",Singapore,1
970,4169,2451,"[167, 167]",Singapore,1
970,4169,2452,"[211, 211]",Singapore,1
970,4169,2453,"[309, 309]",Singapore,1
970,4169,2454,"[336, 336]",Singapore,1
954,4088,2455,"[10, 12]",my first property,0
954,4088,2456,"[48, 50]",our first home,0
954,4088,2457,"[73, 79]",the place we had our eyes on,0
929,4004,2458,"[36, 37]",Daily cases,0
929,4004,2459,"[46, 46]",its,0
1098,4858,2460,"[214, 221]","a nearly 4 , 000 - page report",0
1098,4858,2461,"[256, 257]",the report,0
835,3476,2462,"[36, 45]",Prime Minister Muhyiddin Yassin ’ s,1
835,3476,2463,"[86, 89]",Muhyiddin,0
835,3476,2464,"[103, 106]",Muhyiddin,0
835,3476,2465,"[108, 108]",his,0
835,3476,2466,"[189, 192]",Muhyiddin,0
835,3476,2467,"[239, 242]",Muhyiddin,0
835,3476,2468,"[245, 245]",himself,0
835,3476,2469,"[295, 298]",Muhyiddin,0
835,3476,2470,"[410, 413]",Muhyiddin,0
1179,5215,2471,"[24, 26]",ordinary Singaporeans,1
1179,5215,2472,"[29, 29]",their,0
1210,5402,2473,"[43, 43]",Tokyo,1
1210,5402,2474,"[110, 110]",Tokyo,1
1220,5458,2475,"[112, 122]",35 per cent less rain than the 50 - year average,0
1220,5458,2476,"[130, 132]",the shortfall,0
957,4099,2477,"[325, 326]",recommends,0
957,4099,2478,"[407, 407]",this,0
608,2479,2479,"[19, 43]","The Peachy SugarMaker , a home - based business known for its cakes , biscuits and dessert tables",1
608,2479,2480,"[34, 34]",its,0
608,2479,2481,"[125, 133]",The Peachy SugarMaker ' s,0
951,4082,2482,"[16, 16]",Singapore,1
951,4082,2483,"[153, 153]",Singapore,1
234,899,2484,"[14, 25]",the highly contagious Delta variant of the coronavirus,0
234,899,2485,"[82, 84]",the Delta variant,1
234,899,2486,"[114, 116]",the Delta variant,1
234,899,2487,"[144, 145]",Delta variant,0
234,899,2488,"[269, 269]",Delta,0
1303,5734,2489,"[46, 59]",Mediacorp ’ s # OurHomeOurStory contest,1
1303,5734,2490,"[61, 62]",The campaign,0
45,96,2491,"[10, 11]",John Stones,1
45,96,2492,"[23, 23]",him,0
45,96,2493,"[82, 82]",he,0
45,96,2494,"[88, 88]",his,0
45,96,2495,"[95, 100]",The 27 - year - old,0
45,96,2496,"[138, 138]",Stones,0
45,96,2497,"[167, 167]",I,0
45,96,2498,"[175, 175]",I,0
45,96,2499,"[191, 191]",I,0
45,96,2500,"[201, 201]",my,0
45,96,2501,"[207, 207]",Stones,0
45,96,2502,"[221, 221]",me,0
45,96,2503,"[228, 228]",I,0
45,96,2504,"[231, 231]",I,0
45,96,2505,"[268, 268]",I,0
45,96,2506,"[282, 282]",me,0
45,96,2507,"[285, 285]",my,0
45,96,2508,"[291, 291]",my,0
45,96,2509,"[295, 295]",Stones,0
45,96,2510,"[339, 339]",he,0
45,96,2511,"[407, 407]",John,0
45,96,2512,"[434, 434]",him,0
45,96,2513,"[439, 443]",a talented centre - back,0
45,96,2514,"[446, 446]",he,0
45,96,2515,"[452, 452]",his,0
45,96,2516,"[469, 469]",his,0
374,1615,2517,"[195, 195]",something,0
374,1615,2518,"[197, 197]",it,0
374,1615,2519,"[204, 204]",it,0
676,2755,2520,"[1, 1]",BT,1
676,2755,2521,"[68, 70]",BT ' s,0
676,2755,2522,"[289, 289]",BT,1
233,895,2523,"[48, 52]",COVID - 19,1
233,895,2524,"[253, 257]",COVID - 19,1
733,3011,2525,"[13, 15]",Singapore Premier League,1
733,3011,2526,"[88, 91]",the Singapore Premier League,0
733,3011,2527,"[158, 160]",the SPL,0
733,3011,2528,"[169, 170]",the league,0
916,3940,2529,"[241, 241]",people,0
916,3940,2530,"[244, 244]",their,0
799,3305,2531,"[55, 58]",the UK ’ s,1
799,3305,2532,"[68, 71]",the country ’ s,0
973,4179,2533,"[26, 29]",Kota Samarahan,1
973,4179,2534,"[221, 223]",Samarahan,0
873,3677,2535,"[7, 11]",The security situation in Afghanistan,1
873,3677,2536,"[137, 141]",the security situation in Afghanistan,0
1084,4790,2537,"[135, 138]",Yishun Dam,1
1084,4790,2538,"[170, 173]",Yishun Dam,1
1084,4790,2539,"[214, 215]",the dam,0
163,583,2540,"[61, 67]",Money FM 89 . 3 ' s,0
163,583,2541,"[164, 168]",Money FM 89 . 3,1
505,2127,2542,"[2, 2]",his,0
505,2127,2543,"[9, 16]",Prime Minister Lee Hsien Loong,1
860,3612,2544,"[38, 42]",COVID - 19,1
860,3612,2545,"[156, 160]",COVID - 19,1
836,3482,2546,"[12, 13]",The young,1
836,3482,2547,"[21, 21]",their,0
420,1869,2548,"[140, 141]",the country,0
420,1869,2549,"[143, 143]",its,0
751,3115,2550,"[19, 26]",Denmark international defender Jannik Vestergaard,1
751,3115,2551,"[64, 84]",the 29 - year - old who joined Southampton from Borussia Moenchengladbach three years ago,0
751,3115,2552,"[86, 88]",Vestergaard,0
751,3115,2553,"[153, 153]",he,0
751,3115,2554,"[162, 164]",Vestergaard,0
751,3115,2555,"[182, 182]",I,0
751,3115,2556,"[188, 188]",I,0
751,3115,2557,"[212, 212]",I,0
751,3115,2558,"[230, 230]",he,0
751,3115,2559,"[245, 245]",me,0
751,3115,2560,"[249, 249]",I,0
751,3115,2561,"[271, 271]",I,0
751,3115,2562,"[295, 296]",the Dane,0
751,3115,2563,"[301, 301]",my,0
751,3115,2564,"[320, 320]",I,0
751,3115,2565,"[324, 324]",I,0
751,3115,2566,"[380, 381]",Jannik,0
813,3406,2567,"[541, 546]",students who chose to stay home,0
813,3406,2568,"[552, 552]",them,0
1330,5881,2569,"[100, 101]",Hollywood studios,1
1330,5881,2570,"[107, 107]",their,0
896,3804,2571,"[22, 33]",the Build Back Better World ( B3W ) initiative,1
896,3804,2572,"[58, 61]",the B3W,0
896,3804,2573,"[78, 81]",the B3W,0
164,589,2574,"[47, 50]",Ben Affleck,1
164,589,2575,"[155, 159]",Affleck ' s,0
164,589,2576,"[265, 268]",Ben Affleck,1
18,46,2577,"[168, 172]",a ' final warning ',0
18,46,2578,"[195, 197]",the final warning,0
1195,5324,2579,"[261, 270]",60 to 70 per cent of Indonesia ' s population,0
1195,5324,2580,"[272, 272]",their,0
1184,5235,2581,"[95, 99]",the Ministry of National Defense,1
1184,5235,2582,"[126, 127]",his ministry,0
1184,5235,2583,"[132, 132]",its,0
1184,5235,2584,"[148, 150]",the defence ministry,0
1184,5235,2585,"[170, 171]",the ministry,0
744,3084,2586,"[279, 281]",the Olympic Games,1
744,3084,2587,"[292, 294]",the Olympic Games,1
1035,4562,2588,"[282, 289]",an overall concept of understated luxury,0
1035,4562,2589,"[294, 294]",it,0
17,40,2590,"[339, 355]",the toughest social distancing curbs imposed on the Seoul metropolitan area so far,0
17,40,2591,"[362, 362]",These,0
253,992,2592,"[9, 18]",four unlicensed KTV - concept outlets,0
253,992,2593,"[31, 32]",these premises,0
253,992,2594,"[158, 165]",these unlicensed public entertainment outlets,0
863,3628,2595,"[121, 122]",Uploading,0
863,3628,2596,"[136, 136]",It,0
708,2845,2597,"[59, 62]",Covid - 19,1
708,2845,2598,"[199, 200]",the virus,0
708,2845,2599,"[214, 215]",the virus,0
708,2845,2600,"[328, 331]",Covid - 19,1
127,441,2601,"[17, 24]","his wife , local actress Fann Wong",1
127,441,2602,"[54, 55]",Fann,0
127,441,2603,"[67, 68]",Fann,0
127,441,2604,"[72, 72]",her,0
127,441,2605,"[104, 108]","Fann , 50 ,",0
127,441,2606,"[134, 134]",She,0
127,441,2607,"[167, 168]",Fann,0
127,441,2608,"[188, 188]",She,0
127,441,2609,"[194, 194]",her,0
127,441,2610,"[206, 206]",she,0
537,2237,2611,"[90, 92]",premium sneakers,1
537,2237,2612,"[96, 96]",it,0
325,1384,2613,"[27, 40]",Swimmer Quah Ting Wen and rower Joan Poh,1
325,1384,2614,"[75, 75]",they,0
914,3919,2615,"[415, 430]",data about overall cases among unvaccinated compared with vaccinated individuals,1
914,3919,2616,"[470, 471]",this data,0
543,2243,2617,"[57, 67]",Sarawak police commissioner Comm Datuk Aidi Ismail,1
543,2243,2618,"[104, 104]",he,0
864,3634,2619,"[17, 19]",China ’ s,0
864,3634,2620,"[34, 34]",China,1
864,3634,2621,"[82, 84]",Beijing ’ s,0
864,3634,2622,"[202, 202]",China,1
864,3634,2623,"[210, 212]",Beijing ’ s,0
864,3634,2624,"[231, 233]",China ’ s,0
864,3634,2625,"[238, 238]",Beijing,0
864,3634,2626,"[255, 255]",it,0
864,3634,2627,"[279, 279]",its,0
475,2001,2628,"[38, 38]",care,1
475,2001,2629,"[49, 49]",it,0
